No,SEX,NO_OF_DEPENDENT,MARITAL_STATUS,YRS_IN_PRESENT_JOB,AGE,EDUCATION,YEARS_OF_EXPERIENCE,TOTAL_MONTHLY_INCOME,LOAN_AMOUNT,COMPANY_TYPE,LABEL
18400,1,0,2,3,22,1,3,15000.0,58370,2,0
16742,1,0,2,2,25,3,2,14000.0,60809,1,0
8845,1,0,1,10,39,1,10,20000.0,55064,3,0
4469,1,0,2,4,24,0,4,12614.0,50515,0,0
38051,1,0,2,2,26,3,2,8000.0,48012,2,1
34740,1,1,2,5,23,1,5,9000.0,57474,1,0
17617,1,0,2,2,33,1,2,13000.0,52815,2,0
15297,1,0,1,11,32,0,11,15000.0,58417,2,0
30785,1,1,1,2,29,3,2,12000.0,37946,2,0
38862,1,0,2,2,33,0,2,7000.0,43032,1,0
29311,1,2,1,2,22,0,2,8000.0,36647,4,0
16413,1,0,2,4,26,1,4,13000.0,60809,2,0
38362,1,0,1,2,35,0,2,20000.0,56500,4,0
25756,1,0,1,2,23,0,2,12000.0,43630,1,0
7581,1,0,2,3,26,0,3,9530.0,51794,2,0
3839,1,0,2,3,27,1,3,12000.0,46692,0,0
40844,1,0,1,5,40,0,5,10000.0,43300,4,0
18560,1,2,1,2,31,1,2,12000.0,53438,2,1
18505,1,0,1,22,40,0,22,40000.0,48983,0,0
2310,1,0,1,2,30,3,2,7000.0,51332,2,0
21906,0,0,1,10,32,1,10,20000.0,51794,0,0
32513,1,2,1,1,36,1,4,8000.0,53083,4,0
33166,0,2,1,8,33,0,0,24000.0,36242,0,0
31177,1,2,1,3,36,1,3,32000.0,43630,2,0
11532,1,2,1,5,31,0,5,10000.0,53519,2,0
23315,1,2,1,25,47,1,25,17000.0,44858,0,0
10894,0,2,1,22,54,1,22,50000.0,53939,2,0
33284,1,2,1,14,55,1,14,15000.0,46613,0,0
18661,0,1,1,8,30,0,8,10000.0,44301,4,1
34535,1,2,2,3,22,3,3,15000.0,48239,4,0
29875,0,0,2,2,26,3,2,8000.0,45100,4,0
9592,1,0,1,10,46,3,20,15000.0,49801,3,0
13267,1,2,2,2,27,1,2,15000.0,64967,4,0
623,1,0,2,4,22,3,4,15000.0,52565,3,1
32557,1,0,1,7,29,1,9,9500.0,64674,2,0
10202,0,0,1,5,35,0,5,10000.0,55293,2,1
11313,1,2,1,2,38,0,2,18000.0,43813,2,0
40689,1,0,2,2,22,1,2,12000.0,53939,2,0
37172,1,2,1,3,42,0,23,12000.0,52815,4,0
14237,1,4,1,13,49,3,13,9000.0,50729,4,1
9555,1,0,1,3,20,3,3,15000.0,47403,3,0
6604,1,0,1,5,40,1,5,16000.0,57136,2,0
10827,1,3,1,18,43,1,18,15000.0,55977,2,1
19704,0,1,1,5,41,1,5,12000.0,48012,0,0
14625,1,0,1,5,26,0,5,9000.0,49804,1,0
1296,1,0,1,2,31,0,2,10000.0,50729,1,1
25096,1,0,1,4,36,3,4,15000.0,43010,4,0
14286,1,3,1,13,41,1,13,16000.0,51794,0,0
6042,1,2,1,4,23,3,4,9000.0,61638,3,1
29004,1,0,1,4,35,1,4,12000.0,56466,1,0
586,1,2,2,2,20,3,2,8000.0,55133,3,1
30780,1,0,2,2,24,0,2,11614.0,52815,2,1
4667,1,0,1,5,35,1,7,12000.0,45107,2,1
9238,1,0,2,1,28,1,1,50000.0,57498,1,0
1026,1,0,2,1,24,0,1,21000.0,50571,2,0
2578,1,2,1,20,41,3,20,45730.0,58715,0,0
18430,1,0,1,4,27,1,4,12000.0,49804,2,0
17498,1,0,1,10,52,1,10,15000.0,54624,1,0
13832,1,1,1,2,23,1,2,12000.0,50729,2,0
9899,1,1,1,2,33,0,2,15000.0,57843,4,1
15257,1,1,1,20,34,0,20,24020.0,49860,1,0
6018,0,0,1,3,31,0,3,10000.0,43630,3,0
32484,1,0,1,8,35,1,8,40000.0,53562,2,0
8670,1,0,1,7,39,1,7,20000.0,55064,3,1
37710,1,2,1,3,35,3,3,12000.0,44792,1,0
5740,1,0,1,1,37,1,1,37000.0,58828,2,0
28002,0,0,1,3,31,0,6,15000.0,56500,1,0
26925,1,5,1,8,30,0,0,14000.0,55133,0,1
2091,1,1,1,10,42,1,10,20000.0,52646,3,0
15825,1,0,1,3,35,1,3,14000.0,38123,4,0
17713,1,0,1,5,43,1,5,24000.0,58297,1,0
12233,1,1,1,3,29,1,3,30000.0,49701,2,0
5336,1,0,1,1,46,1,1,15100.0,55064,2,0
4717,1,0,1,18,44,0,18,22650.0,54624,0,0
16386,1,2,1,15,36,1,15,15000.0,55977,2,0
12048,1,2,1,1,35,1,1,29000.0,51332,2,0
17700,1,0,1,2,27,1,4,12000.0,52565,1,1
33177,1,0,2,2,29,1,2,10000.0,43010,2,0
24248,1,2,1,15,46,0,15,18000.0,47910,0,1
21837,1,4,1,15,52,0,15,25000.0,56967,4,0
40540,1,0,1,2,37,0,2,12000.0,58297,4,1
28680,1,0,1,6,38,2,6,80000.0,50729,0,0
80,0,0,1,3,25,0,3,12000.0,60275,4,1
28601,1,0,1,3,24,0,3,12000.0,48870,0,1
24777,0,0,2,1,21,1,1,10000.0,51794,2,0
31862,1,0,1,2,47,0,2,12000.0,54624,2,0
17244,1,2,1,2,30,0,2,15000.0,55133,2,1
26241,1,0,1,1,30,0,1,13000.0,67662,2,1
15612,1,0,2,2,27,0,2,11000.0,45107,0,0
30469,1,0,1,8,34,3,8,10000.0,52815,0,0
23520,1,0,1,7,34,1,7,14000.0,52875,1,0
36954,1,0,1,1,26,1,1,15000.0,53939,2,0
36005,1,2,1,3,23,3,3,10000.0,43910,2,0
5107,1,0,2,2,25,3,2,10000.0,45107,2,0
34257,0,0,1,5,33,1,10,12000.0,60809,4,1
38654,0,0,1,15,46,1,15,20000.0,43032,4,0
13949,1,2,1,2,30,1,2,15000.0,40899,2,0
39365,0,0,1,3,34,0,3,10000.0,41902,2,0
27409,1,3,1,20,38,0,20,18000.0,47910,0,0
15130,1,0,2,2,26,1,2,11686.0,51180,1,0
6666,1,0,2,3,29,1,3,13000.0,43032,2,1
4262,1,2,2,1,19,0,1,12000.0,43032,2,0
8969,1,3,1,5,48,0,15,15000.0,52963,2,0
34847,1,4,2,5,32,3,5,15000.0,50515,2,0
41141,1,0,1,2,37,1,2,11000.0,55977,2,0
8564,1,1,1,35,58,1,35,40000.0,61017,0,0
31093,1,1,1,3,26,1,3,25000.0,52815,2,1
41535,1,0,1,6,54,1,6,22000.0,52815,2,0
14791,1,2,1,4,29,1,4,12500.0,55977,4,1
5394,1,1,1,6,34,1,6,39250.0,50729,2,0
11457,1,1,1,2,31,0,2,15000.0,51332,2,1
20775,1,2,1,2,25,1,2,12000.0,47578,4,0
1564,1,4,1,3,42,0,3,10000.0,49932,0,0
28825,1,2,1,3,45,3,3,20000.0,50729,2,0
10454,1,0,2,2,21,0,2,10000.0,58715,1,0
12184,1,0,1,6,44,1,6,16500.0,44301,3,0
34201,1,0,1,15,44,1,15,15000.0,49205,0,0
25347,1,0,2,2,23,3,4,10000.0,59102,4,1
23272,1,0,1,4,25,1,4,10000.0,47578,2,0
8331,1,0,1,1,41,1,3,12000.0,50515,1,0
37127,1,0,1,10,41,0,10,15000.0,49205,2,0
40605,1,0,1,3,27,0,3,12000.0,52815,4,0
41572,1,0,1,4,24,1,4,10000.0,58297,2,0
34343,1,0,1,10,29,1,10,14000.0,50729,2,0
29444,1,0,2,1,22,1,1,12000.0,36126,2,0
10125,1,1,1,10,41,0,22,24000.0,50729,0,0
18893,1,0,2,2,25,1,2,10500.0,53585,1,0
24567,1,0,2,1,23,1,2,10000.0,43630,2,0
35125,1,3,1,25,58,0,25,30673.0,36499,0,0
30404,1,8,1,36,56,3,36,34942.0,50729,0,0
15947,1,0,2,1,27,3,1,14000.0,55133,2,0
7268,1,0,2,1,26,1,1,7000.0,37946,1,0
22583,1,0,1,3,28,0,3,12500.0,47049,2,0
36862,1,3,2,3,26,1,3,16000.0,55064,4,0
2001,1,0,2,1,19,1,1,7500.0,45708,3,1
29607,1,2,1,2,36,3,2,11000.0,53939,2,0
26191,1,0,1,1,32,0,2,14500.0,43546,2,1
24227,1,0,2,3,22,1,3,18000.0,47910,2,0
7753,1,0,1,2,34,1,2,20000.0,60073,4,1
20179,1,2,1,2,34,0,2,12464.0,59957,1,0
10994,1,0,1,5,31,0,10,16000.0,55133,3,0
4981,1,2,1,6,49,0,6,15000.0,55133,3,0
33121,1,0,2,2,24,1,2,9000.0,55133,4,0
2900,1,3,1,1,50,0,1,10000.0,34031,2,0
34661,1,2,1,4,30,1,9,8200.0,41902,1,0
24564,0,2,1,5,39,1,5,12000.0,47049,1,0
20340,1,3,1,10,32,0,10,11000.0,50729,3,0
31286,1,0,1,4,28,0,4,14900.0,55767,2,0
29635,1,2,2,1,20,3,1,12500.0,55064,4,0
24654,1,1,1,10,32,1,10,15000.0,51332,2,0
983,1,0,1,24,44,0,24,15000.0,40925,1,0
1387,1,0,2,4,20,1,4,12000.0,50729,2,0
19432,0,1,2,2,24,1,2,15000.0,61862,2,0
33735,1,0,1,5,22,0,5,12000.0,47578,4,1
15714,1,4,2,5,32,0,5,10000.0,47746,1,0
21519,1,0,2,6,22,3,6,9000.0,51794,1,0
6778,1,0,1,13,31,0,13,26000.0,41279,0,0
11905,1,2,1,2,33,1,2,45000.0,49804,2,0
7285,1,0,1,12,33,1,12,15000.0,50515,1,0
26538,1,0,1,4,32,3,4,15000.0,51027,1,0
36056,0,0,2,2,26,1,2,15000.0,58350,2,0
1815,1,0,1,30,55,1,30,20000.0,55386,4,0
16172,1,3,1,6,41,1,6,45000.0,52875,4,1
139,1,0,1,4,37,0,4,14000.0,55977,4,1
25482,1,0,2,2,28,1,2,15000.0,46937,2,1
15364,0,2,1,6,31,0,6,10000.0,43032,1,0
13063,1,3,2,5,32,1,7,15000.0,46613,3,0
15666,0,0,1,10,38,1,10,10000.0,52875,2,0
30679,1,4,1,5,26,1,5,15000.0,55494,4,0
13586,1,2,1,4,35,1,4,29433.0,52623,0,1
16268,1,1,1,3,28,1,3,13000.0,57265,2,0
19027,1,1,1,2,31,1,2,14500.0,52875,2,0
32135,1,0,2,1,20,0,1,9000.0,38008,2,0
38768,0,0,1,10,28,1,10,15000.0,55800,0,0
27441,1,1,1,15,44,3,15,20000.0,53939,2,1
38707,1,1,2,5,27,0,5,18000.0,47408,0,1
31804,0,0,2,1,24,0,1,24494.0,60420,2,0
25696,1,2,1,7,30,3,7,19000.0,43032,2,0
18916,1,0,1,5,29,3,5,12000.0,54190,4,0
37792,0,2,1,4,36,3,4,9000.0,48012,1,0
29017,1,0,2,2,21,0,2,5500.0,50515,4,0
26629,1,0,2,4,21,3,4,10000.0,43940,2,1
34344,1,0,1,2,40,1,2,10000.0,43032,2,1
28051,1,0,1,2,29,1,2,16000.0,53939,2,0
9769,1,1,1,2,25,3,2,12500.0,50755,3,1
6580,1,0,1,1,32,1,1,20000.0,56767,2,0
32225,1,2,1,2,37,3,2,20000.0,47910,2,0
40812,1,0,1,2,29,0,2,17000.0,59123,4,1
25023,1,0,2,2,19,1,2,10000.0,41585,2,0
5686,1,2,1,2,33,1,2,12000.0,59435,2,0
1794,1,0,1,5,26,1,5,23000.0,45904,1,0
36947,1,0,2,1,21,0,1,15000.0,51332,2,0
11497,1,1,1,5,33,3,10,18000.0,40899,2,0
32053,1,1,1,4,31,3,4,15000.0,49205,2,0
6311,1,0,2,4,30,1,4,9000.0,43813,1,0
6199,1,2,1,5,30,0,5,10000.0,58417,3,1
17975,1,0,1,1,37,0,2,20000.0,61109,1,0
37352,1,4,2,6,35,1,6,20000.0,63226,4,1
9087,1,0,2,1,20,1,1,9000.0,60073,1,0
41294,1,0,1,2,51,1,2,15000.0,52815,2,0
29822,1,0,2,4,21,0,4,10000.0,61109,4,0
4620,1,1,1,1,36,1,1,15000.0,43032,2,0
7643,1,0,1,15,54,1,15,30000.0,52565,1,0
30371,1,0,1,8,43,1,8,12000.0,47910,2,0
31761,0,0,2,6,36,2,6,50000.0,56439,2,0
37032,0,0,1,5,35,0,5,15000.0,56103,4,0
14401,1,0,2,2,26,1,2,10000.0,43032,2,0
39285,1,0,1,5,34,0,5,15000.0,50174,2,0
14768,1,0,2,3,30,1,3,12000.0,58297,4,0
17983,1,0,2,4,26,1,4,15000.0,60073,2,0
3033,1,0,2,1,20,1,1,10000.0,51332,2,1
34327,1,0,1,5,31,1,5,14000.0,37946,2,0
1613,1,2,1,15,51,0,15,25000.0,52875,0,0
29363,1,0,1,25,53,0,25,20000.0,63521,4,0
6169,1,0,2,2,19,0,2,9000.0,50729,2,0
119,1,0,2,3,27,0,3,12000.0,60275,4,1
11592,1,1,1,3,44,0,6,15000.0,51748,2,0
34891,1,0,1,5,32,3,5,25000.0,51332,1,1
19757,1,3,1,10,30,0,10,12000.0,43630,3,0
10538,1,2,1,2,26,1,2,25000.0,57843,1,0
2041,1,0,2,1,26,1,1,9000.0,44768,3,1
19716,1,0,2,5,22,0,5,7000.0,44374,2,1
23083,1,0,1,2,26,3,2,12000.0,41279,2,0
35734,1,0,2,1,22,3,1,9350.0,48012,4,1
39923,1,0,2,2,31,0,2,10200.0,60809,2,1
17278,1,0,1,5,34,1,5,12500.0,47910,2,0
32004,1,0,1,17,44,3,17,38000.0,53939,2,0
33746,1,2,1,5,22,3,5,15000.0,50375,1,1
18941,1,1,1,6,36,1,6,30000.0,55133,1,0
5764,1,0,2,1,21,3,1,10000.0,49561,2,1
20870,1,0,2,2,25,1,2,7000.0,51332,2,0
41311,1,0,2,5,20,0,5,17500.0,53939,4,0
42217,1,0,2,2,20,1,2,12000.0,60733,2,0
34746,1,1,2,3,23,1,3,10500.0,42713,1,0
12162,0,2,1,9,34,3,0,9500.0,43940,0,0
32904,0,2,1,5,31,0,5,9000.0,45107,1,0
29729,1,0,1,3,31,3,3,250000.0,52776,4,0
42311,0,3,1,5,40,1,5,12000.0,53939,0,0
5705,1,0,1,2,24,1,3,15000.0,48080,2,0
24695,0,1,2,2,22,1,2,11000.0,52815,2,0
17663,1,0,2,1,23,1,1,13000.0,57136,1,1
7573,1,3,1,5,49,1,5,15800.0,47910,0,0
32102,1,1,1,2,25,0,2,10000.0,51069,2,0
17378,1,0,2,4,20,0,6,12000.0,54624,1,1
14019,1,2,1,2,34,1,2,11633.0,48354,2,0
32377,1,0,2,2,24,0,2,9000.0,48430,2,0
4783,1,3,1,1,23,0,4,10000.0,51794,2,1
8707,1,0,1,20,57,1,20,45000.0,51332,1,0
24626,1,0,1,2,30,1,2,9000.0,53054,3,1
16000,0,2,1,4,30,3,4,9000.0,30489,2,0
1275,1,2,1,6,34,0,6,12000.0,55494,2,0
14054,1,2,1,2,26,1,2,12000.0,51449,2,0
20062,1,3,1,5,47,0,5,8000.0,43630,1,0
4985,1,1,1,8,41,1,0,45000.0,55064,2,0
2215,1,0,2,2,26,0,2,10000.0,51332,2,0
10475,1,2,1,15,39,1,15,15000.0,50515,2,0
28564,1,0,1,5,34,1,5,25000.0,56867,0,0
2009,1,1,1,3,48,1,6,12800.0,56089,4,0
30241,1,0,1,15,49,1,15,12000.0,51820,3,0
41418,1,5,1,8,32,3,0,22000.0,52468,4,1
23598,1,4,1,2,35,0,2,11000.0,39418,4,0
41886,1,2,1,14,34,1,14,32000.0,50868,1,0
39287,0,2,1,15,45,0,15,10000.0,33318,2,0
25478,0,3,1,9,54,1,0,25000.0,53939,4,0
33162,1,2,1,1,41,1,1,9500.0,51332,4,0
15289,1,0,1,18,39,1,18,20830.0,43032,0,0
15483,1,2,1,2,28,1,2,12711.0,64967,1,0
31203,1,2,1,6,25,0,6,10000.0,41131,2,0
29353,1,0,1,7,36,0,7,40000.0,54555,4,0
8832,1,0,1,5,33,1,5,18000.0,66924,2,0
25794,1,0,1,5,31,1,5,15000.0,51332,2,0
2434,1,2,1,4,32,1,10,18000.0,57078,2,1
34495,1,3,2,2,22,1,2,15000.0,68875,4,0
28616,1,1,1,5,26,0,5,32625.0,59102,0,1
33562,1,2,1,10,26,0,10,8000.0,47578,2,0
13290,1,0,2,4,28,1,4,15000.0,52875,2,0
32036,1,0,1,2,24,1,2,13200.0,48635,2,0
12492,1,0,1,26,46,3,26,33000.0,49804,1,0
18373,0,0,2,1,26,1,1,10000.0,53438,2,0
12613,1,0,1,25,55,3,25,55000.0,55064,0,0
18772,1,0,2,2,23,1,2,10000.0,43032,2,0
32695,1,2,1,10,28,1,10,10000.0,24937,4,0
31863,1,0,1,2,32,1,2,15000.0,45107,2,1
35811,1,0,1,1,31,3,1,15000.0,50517,4,1
32364,1,2,1,4,30,1,9,30000.0,60639,2,0
22095,1,4,1,5,35,0,5,20000.0,59102,1,0
27019,1,0,1,2,39,1,2,16000.0,55133,4,0
14181,1,4,2,5,26,3,5,13000.0,50729,4,1
11478,1,0,2,2,24,1,2,14000.0,41061,2,0
38383,0,0,1,12,40,1,12,20000.0,55977,4,0
42012,0,0,2,2,32,1,2,10800.0,59497,2,0
38419,1,0,2,1,26,0,2,15000.0,48635,2,0
39534,1,0,2,8,25,1,0,15000.0,58715,4,0
18378,1,0,1,3,36,1,3,35000.0,59435,2,1
24372,1,0,2,2,27,1,2,15000.0,51748,1,0
16410,1,0,1,3,39,1,3,10000.0,55494,2,0
25894,1,2,1,32,58,1,32,11000.0,53881,2,0
4170,1,0,1,10,36,3,10,12000.0,53939,1,1
34569,1,0,1,20,54,1,20,30211.0,50729,0,0
26188,1,0,1,3,26,0,3,14500.0,50677,2,0
36602,1,4,1,15,44,0,15,10000.0,52468,2,0
40298,1,0,1,5,40,2,5,28000.0,55133,0,0
26851,1,2,1,23,45,3,23,47000.0,59254,0,0
34818,0,0,1,3,29,1,3,7000.0,43032,0,0
30541,1,0,2,3,27,3,3,8000.0,47910,3,0
41880,1,0,2,4,23,1,4,35000.0,51794,0,0
40291,1,0,1,2,33,1,2,25000.0,55977,2,0
2946,1,4,1,10,50,1,10,15000.0,50515,0,1
5551,1,3,2,3,31,0,8,15000.0,55133,2,0
2638,1,3,1,15,41,0,15,7000.0,44522,4,1
15572,1,0,1,15,47,1,15,35000.0,55064,1,0
37681,0,0,2,3,26,3,3,8000.0,48012,1,0
9712,1,0,1,5,53,0,5,12000.0,55494,2,0
3882,1,0,1,1,36,1,21,15000.0,53054,4,0
12341,1,2,1,20,43,3,20,10000.0,35392,1,1
21585,1,4,1,8,26,3,0,11000.0,48692,3,1
41043,1,0,1,2,28,0,2,18000.0,55133,4,0
13573,1,0,1,5,34,3,5,16000.0,51748,0,1
33427,1,0,2,1,25,1,3,9000.0,61918,0,1
39101,1,1,1,3,24,1,3,18000.0,43638,2,1
32477,1,2,1,3,36,0,5,11000.0,49804,2,1
30681,1,4,1,3,22,1,3,15000.0,55133,4,0
3580,1,2,1,12,40,1,12,22000.0,58715,1,0
32166,1,0,1,18,42,1,18,100000.0,54624,2,1
22231,1,1,2,2,26,3,2,14000.0,46442,2,1
29215,1,5,1,10,44,0,10,30000.0,55133,1,0
9093,1,0,2,3,21,1,3,10200.0,55977,2,0
14113,1,3,1,24,47,0,24,17000.0,51794,2,1
16170,1,3,1,8,39,1,8,25000.0,55977,4,0
39145,1,2,1,8,35,0,8,12000.0,47578,2,0
12471,1,0,1,22,45,3,22,36000.0,48012,1,0
29733,0,0,1,5,37,3,5,11690.0,53331,0,1
986,1,0,1,25,43,1,25,15000.0,51332,2,0
16419,0,0,1,3,40,1,3,15000.0,55607,1,1
20831,1,0,2,2,25,0,2,15000.0,52875,2,0
122,1,0,1,3,34,1,3,15000.0,55133,4,0
13501,1,1,1,6,40,0,6,14320.0,43032,0,0
26477,1,2,2,1,22,0,1,12000.0,52875,4,0
16511,1,0,1,3,29,0,8,15000.0,48354,1,0
3208,1,0,1,8,39,3,8,16000.0,42370,1,0
8821,1,0,2,1,20,0,1,12000.0,50729,4,0
36407,1,0,1,25,48,0,25,22000.0,47578,0,0
19985,1,3,1,15,43,0,15,20000.0,43032,0,0
2074,1,0,2,7,25,0,7,9000.0,50778,3,1
13631,1,0,2,10,31,0,10,10000.0,52815,0,1
7964,1,0,1,2,25,0,2,10000.0,56629,1,0
23682,1,2,1,8,28,1,8,14500.0,51794,2,0
36832,1,3,1,13,48,2,13,15000.0,60733,4,0
34155,1,0,2,2,25,0,2,12000.0,52068,2,0
16981,1,0,2,2,21,1,2,12000.0,50729,2,0
2499,1,0,2,5,23,0,5,10000.0,43630,4,0
36559,0,0,1,5,27,1,5,12000.0,51180,2,0
12950,1,0,1,4,38,0,4,17000.0,43032,0,1
37390,1,3,1,30,56,3,30,30000.0,47214,0,0
11815,1,1,1,1,22,3,1,15000.0,53562,2,0
24830,1,2,2,4,21,1,4,9000.0,50886,3,0
37760,0,0,1,2,33,1,2,17244.0,50571,0,0
38238,1,2,1,15,41,1,15,25000.0,63424,0,0
939,1,0,1,3,20,0,3,7000.0,53054,2,0
12053,1,2,1,10,34,0,10,25000.0,51332,3,0
29380,1,0,2,2,22,0,2,10000.0,42305,4,0
21562,1,3,1,15,45,3,15,10000.0,41279,1,0
38297,1,0,2,1,18,3,1,10000.0,66597,1,1
15824,1,0,1,1,48,0,3,12000.0,48012,4,0
37964,1,4,1,5,39,3,10,15000.0,48430,2,0
5048,1,2,1,6,27,1,6,12000.0,50729,2,0
1994,0,2,1,1,30,1,1,10000.0,47408,3,0
18592,1,0,1,3,25,1,3,14000.0,40480,1,1
32322,1,2,1,10,47,1,20,16000.0,51794,1,0
17747,1,0,1,8,33,1,13,45000.0,54624,2,0
42739,1,0,2,1,23,0,1,9500.0,42534,3,0
19272,0,0,1,1,36,1,1,15000.0,57843,4,0
212,1,1,1,2,26,0,2,12500.0,39458,2,0
7589,1,6,2,1,21,0,1,8000.0,48239,3,0
1662,1,0,2,10,23,0,10,15000.0,51101,4,0
38125,1,2,1,10,43,3,10,12000.0,53562,1,0
28508,1,0,2,7,27,0,7,10000.0,42484,4,0
33563,1,2,1,10,37,1,10,9000.0,50729,0,0
3493,0,0,1,11,37,1,11,20000.0,55133,0,0
38175,1,1,2,1,25,3,4,12457.0,47214,2,0
25365,1,0,1,2,30,3,4,12000.0,49079,4,1
4036,1,2,1,9,33,1,0,18000.0,54694,1,1
41741,0,4,2,5,22,1,5,15000.0,57782,2,0
17281,1,0,1,5,26,0,10,13000.0,53939,1,0
6996,1,0,2,3,26,1,3,25000.0,53939,1,0
199,0,0,1,20,41,3,20,25000.0,53939,0,0
41488,1,0,1,10,47,3,10,18000.0,54624,2,0
26511,1,0,1,2,25,3,2,30000.0,49804,1,0
28644,1,1,1,20,52,0,20,24290.0,50515,0,0
13160,1,1,1,10,42,3,10,16000.0,63424,2,1
4380,1,2,1,10,29,0,10,20000.0,55064,3,0
42624,1,1,1,3,30,1,3,10000.0,43032,3,0
6081,1,2,1,3,33,3,3,10000.0,59102,3,1
8099,1,0,2,10,30,0,10,31000.0,53348,1,0
15081,0,1,1,2,31,1,2,25000.0,51332,1,0
32103,1,1,2,1,21,0,1,10000.0,51258,2,0
15217,1,1,1,31,47,0,31,25515.0,43222,1,0
38852,1,3,1,8,41,1,0,25000.0,43127,0,0
42404,1,2,1,8,28,1,0,15000.0,50729,2,0
17782,1,0,2,2,23,1,2,15000.0,66338,1,1
29533,1,2,2,2,22,3,2,20000.0,50515,4,0
35980,0,3,1,3,33,1,3,7000.0,50515,3,0
16764,1,2,1,8,32,1,8,15000.0,54624,2,1
16690,1,1,1,19,45,1,41,19000.0,50515,0,0
13701,1,0,1,6,44,1,6,12000.0,40480,1,0
9097,0,0,1,3,24,0,3,14000.0,64967,4,1
26749,1,0,1,13,46,1,18,18000.0,52829,2,0
1520,1,4,2,1,24,0,1,11500.0,50375,2,0
19537,1,2,1,10,38,0,10,14000.0,47578,4,0
18496,1,0,2,2,21,1,2,15000.0,58370,2,1
39622,1,0,1,15,48,1,15,20000.0,54624,1,1
25243,1,0,2,6,26,3,6,16500.0,52634,4,0
22679,1,0,1,2,38,0,2,20000.0,62652,1,0
34733,1,3,1,18,48,1,18,12000.0,56201,1,0
42650,1,2,1,10,44,1,10,22000.0,52815,0,1
27789,1,2,1,6,31,0,6,7000.0,43032,2,0
11438,1,2,1,4,27,1,4,17000.0,43630,2,1
38499,1,0,1,5,33,3,5,15000.0,51794,2,0
18481,1,0,1,2,32,1,2,12000.0,50755,2,0
27861,1,0,1,8,29,1,0,16750.0,55977,2,1
27135,1,0,1,10,30,0,10,15000.0,55064,2,1
37387,1,2,1,3,23,3,3,12000.0,38739,2,0
31967,1,0,1,5,31,3,5,15000.0,52468,2,0
20148,1,0,1,10,44,0,10,15000.0,43032,0,0
24862,1,0,1,5,33,1,5,10000.0,40322,2,0
15594,1,3,1,8,41,0,8,16800.0,41061,0,0
8270,1,0,1,1,52,0,1,20000.0,69399,2,0
1871,1,0,1,1,31,1,1,25000.0,52875,4,0
31006,0,1,1,2,27,3,2,12000.0,53939,2,0
36166,0,1,1,5,38,1,5,15000.0,45965,2,0
9929,1,0,1,2,42,0,17,20000.0,60733,2,0
8814,1,3,1,2,36,0,7,20000.0,50515,2,0
19353,1,0,1,15,41,0,15,10000.0,56867,2,0
3315,0,0,1,2,20,0,2,9000.0,48354,0,0
13954,1,0,1,2,31,3,2,12000.0,51794,2,1
15532,1,2,1,4,51,3,4,9500.0,52875,1,0
36145,1,1,1,6,36,0,6,28000.0,58494,2,1
6098,1,2,1,3,28,3,3,10000.0,50100,2,1
6252,1,0,1,13,42,1,13,25000.0,39641,1,0
15538,0,2,1,2,27,1,2,8000.0,52815,2,0
31404,1,0,1,1,27,0,1,16000.0,53306,2,0
21068,1,2,1,4,40,0,4,12000.0,48354,2,0
8191,1,0,2,1,26,0,1,9500.0,50729,2,0
3725,1,1,1,10,46,0,10,12000.0,52392,0,0
16572,1,0,1,5,31,0,5,20000.0,50729,2,0
42022,1,0,2,9,23,0,9,12000.0,59102,2,0
25239,1,2,1,1,26,1,1,11000.0,52468,2,0
40682,1,0,2,3,28,0,3,18000.0,56955,4,0
34883,1,4,1,6,58,3,6,15000.0,50515,4,0
18488,1,0,1,7,39,0,7,18000.0,57136,2,0
28679,1,0,1,2,44,1,2,19000.0,43032,0,0
919,1,0,1,11,40,0,11,14000.0,50729,0,0
35018,0,0,3,4,43,0,4,21000.0,55977,0,0
10393,1,0,1,19,40,1,19,15000.0,55133,0,0
13124,1,0,1,1,29,1,1,8000.0,49232,2,1
26037,1,0,1,20,51,1,20,35000.0,52815,0,0
7841,1,0,1,8,34,1,8,12000.0,48430,2,0
23876,0,2,1,5,40,1,5,8000.0,37271,1,0
31820,1,2,1,5,51,3,5,14000.0,45214,2,0
6010,1,2,1,5,45,3,5,10000.0,51748,2,0
4268,1,4,1,5,27,0,5,12000.0,55133,2,0
35051,1,4,1,13,43,0,13,16746.0,55064,0,1
27091,1,0,1,5,31,0,5,18000.0,38348,2,0
32212,1,0,1,5,26,0,5,15000.0,47408,2,0
27660,1,0,1,1,42,1,1,15000.0,51794,4,0
17149,1,2,1,5,32,1,5,10000.0,60809,2,0
37654,1,0,1,5,29,3,5,12000.0,48012,0,0
37142,1,3,1,3,29,1,3,15000.0,54624,4,0
31768,1,1,1,3,25,3,3,15000.0,43010,4,0
13729,1,0,2,5,22,0,10,10000.0,45107,4,0
39510,1,2,1,3,37,0,3,10000.0,50728,1,1
1311,1,7,1,4,24,1,4,12000.0,55064,2,0
40804,1,0,1,2,26,1,2,25000.0,51332,2,0
22660,1,3,1,21,42,0,21,39000.0,50515,0,0
3584,1,2,2,5,28,1,5,22000.0,48012,1,0
30150,0,0,2,2,20,0,2,20000.0,43630,0,0
41996,1,0,1,10,38,1,10,25000.0,55766,1,0
26904,1,0,2,2,23,1,2,13000.0,54624,4,1
