No,SEX,NO_OF_DEPENDENT,MARITAL_STATUS,YRS_IN_PRESENT_JOB,AGE,EDUCATION,YEARS_OF_EXPERIENCE,TOTAL_MONTHLY_INCOME,LOAN_AMOUNT,COMPANY_TYPE,LABEL
19049,0,0,1,4,29,1,4,9500.0,59102,4,0
37235,1,3,1,2,37,0,6,24000.0,52875,4,0
18252,1,0,1,2,24,0,2,20000.0,50571,1,0
877,1,2,1,3,31,3,3,10000.0,44301,4,0
27105,1,0,2,2,22,1,2,10000.0,40480,4,0
42510,1,4,1,20,41,0,20,8000.0,43630,3,0
27959,1,2,2,2,24,0,2,13000.0,55111,2,0
4379,1,0,1,3,27,1,3,8900.0,55133,0,0
11957,1,2,1,10,39,3,10,12000.0,48012,2,0
19187,1,0,1,5,20,1,5,12000.0,40590,4,0
27573,1,0,1,2,26,3,2,11000.0,53939,2,1
3908,1,0,1,3,26,3,3,7500.0,72425,0,0
10763,1,0,1,19,43,0,19,40000.0,52875,0,0
26331,1,0,1,5,25,0,5,8000.0,53083,1,0
41262,1,0,1,5,29,1,5,17000.0,55977,2,1
24831,1,0,2,2,25,1,2,10000.0,53772,2,0
20836,1,0,2,1,24,1,1,9000.0,47910,1,0
30297,1,0,1,5,40,0,5,15000.0,26371,4,0
14635,1,4,1,5,50,1,5,10000.0,41755,4,1
32152,1,2,1,9,35,0,0,10000.0,51820,2,1
13161,0,1,1,3,24,3,3,15000.0,60809,0,0
31390,0,0,1,3,28,0,3,11000.0,47746,2,0
6479,1,1,1,2,30,0,2,10000.0,45107,2,0
4711,1,2,1,1,23,1,3,15000.0,50729,2,0
12476,1,0,2,1,20,3,1,7500.0,50515,1,0
33757,1,1,1,14,50,3,14,14000.0,50729,4,1
35450,1,0,2,3,25,0,3,12000.0,44683,2,0
26535,1,0,2,4,29,3,4,30264.0,56683,1,0
20698,1,1,2,3,23,0,3,9000.0,50515,4,0
17392,1,0,1,2,29,0,3,12000.0,48430,1,0
23023,1,2,1,0,42,1,19,9500.0,57136,4,0
22356,1,0,1,3,40,0,3,12000.0,62968,4,0
37444,1,1,1,14,42,3,14,14000.0,54624,4,0
22538,1,0,1,2,24,0,2,12000.0,46056,3,0
29571,1,2,1,1,31,3,1,16000.0,47910,2,0
27200,1,0,2,1,22,0,1,9500.0,43032,2,0
21646,1,0,2,2,27,1,2,10500.0,51794,2,0
8446,1,0,1,17,44,1,17,20000.0,55977,0,0
37449,1,0,1,3,29,3,3,5896.0,33003,2,0
29087,1,3,1,1,30,0,1,12000.0,55133,2,1
1798,1,0,1,1,42,1,1,40000.0,52541,1,0
17143,1,0,2,3,25,1,3,16000.0,48354,0,0
654,1,2,2,3,20,3,6,10000.0,55133,3,0
38374,1,0,1,10,34,1,10,25000.0,50375,4,0
5812,1,1,1,3,18,3,3,12000.0,53073,2,0
21672,1,0,2,2,23,1,2,10000.0,63429,2,0
2892,0,1,2,2,25,1,2,10000.0,52660,0,0
41363,1,0,1,2,36,1,2,12000.0,48239,2,0
5636,1,2,2,2,27,1,2,18000.0,52468,2,0
9612,1,0,1,10,23,3,20,15000.0,58018,3,1
3044,1,0,1,15,51,0,15,17000.0,51794,0,1
24904,1,2,1,5,20,1,5,10000.0,50571,2,1
21691,0,0,2,1,22,1,1,10000.0,55418,2,0
6159,1,3,1,32,56,1,32,24000.0,59102,0,0
13515,1,0,1,10,43,0,10,32000.0,54624,1,0
6022,1,1,1,5,25,0,5,9500.0,45107,4,1
40223,1,0,2,2,28,1,2,25000.0,59102,2,0
13569,1,0,1,5,43,3,5,12000.0,55133,4,0
11211,1,0,2,2,30,0,2,25000.0,52875,2,1
11221,1,0,2,8,26,3,0,10000.0,46613,4,0
10828,1,3,1,7,36,1,7,15000.0,52963,2,0
23121,1,0,2,3,22,1,3,10000.0,48327,4,0
4763,1,0,2,2,20,1,2,13000.0,57843,2,0
27594,1,0,2,3,28,3,3,12000.0,43813,2,0
3659,1,5,1,25,52,2,25,40000.0,51332,0,0
3326,1,0,1,2,33,1,2,30000.0,55064,2,0
9465,0,0,1,9,44,1,0,12000.0,47578,2,0
2663,1,3,1,3,26,0,3,11000.0,41008,3,0
25938,1,0,1,4,33,0,4,13000.0,54486,2,1
39440,1,0,1,2,26,3,2,15000.0,51449,2,0
27829,1,0,2,2,26,1,2,10000.0,47578,2,0
21917,1,0,1,5,26,0,5,18000.0,60809,4,0
11673,1,2,1,10,24,0,10,15000.0,50729,2,0
30831,0,1,1,3,35,0,3,9500.0,52963,2,0
39571,1,2,1,10,54,0,10,8000.0,52875,4,1
37431,1,0,1,8,28,3,0,7000.0,40899,4,0
34695,1,3,1,6,47,1,6,14777.0,50571,0,0
38173,1,1,1,8,54,3,0,9000.0,44301,2,0
33313,0,2,1,5,27,1,5,8000.0,55494,0,0
42687,1,5,2,3,26,0,3,12000.0,39458,2,0
2880,0,2,1,13,34,1,13,30000.0,48635,4,0
22223,1,1,1,34,55,3,34,50000.0,47791,0,1
9145,0,0,2,2,28,1,2,22000.0,50729,2,0
32018,1,0,1,30,58,0,30,26000.0,54190,0,0
21341,1,2,1,4,46,1,4,9000.0,49205,1,0
29412,1,0,1,10,31,0,10,12000.0,46969,4,0
11154,1,0,1,6,20,3,6,14000.0,39458,4,1
27689,1,0,2,4,22,1,4,8000.0,37946,4,0
16195,1,0,1,8,26,0,0,10000.0,38184,0,0
33710,1,0,1,7,30,0,7,9000.0,51794,4,0
19619,1,0,2,2,20,0,2,14000.0,40322,4,0
40924,1,0,1,2,21,1,2,15000.0,55133,2,0
24918,1,0,1,5,36,0,5,15000.0,48870,3,0
31625,1,0,2,3,29,3,6,15000.0,52815,2,0
16692,0,0,1,3,29,0,3,15000.0,51794,2,0
32427,1,1,1,1,32,0,2,10000.0,57136,2,1
6727,1,0,1,6,48,1,6,40000.0,51332,2,0
42270,1,0,2,10,27,1,10,12000.0,53939,2,0
29553,1,2,1,10,33,1,10,13000.0,50515,4,0
20914,1,2,1,4,27,1,4,20000.0,59102,2,0
23777,1,1,1,2,38,1,2,12000.0,48948,1,0
23456,1,0,1,7,29,1,7,32000.0,53519,4,0
31406,1,2,1,1,38,0,1,11000.0,44629,2,0
12817,1,0,1,10,28,0,10,30000.0,49804,0,0
39787,1,5,1,4,32,0,4,10000.0,50571,1,0
28960,1,3,1,2,40,1,2,10000.0,59102,3,0
39128,1,1,1,3,23,1,3,8200.0,42709,2,1
41550,1,0,1,27,49,3,27,30000.0,55133,0,0
2623,1,2,1,25,47,1,25,25000.0,52815,4,0
22302,1,0,1,10,46,0,10,15000.0,44301,2,0
29148,1,2,1,10,30,0,10,12000.0,53958,2,0
33505,1,1,1,1,30,3,6,32000.0,55133,0,0
19222,0,1,2,4,23,1,5,12000.0,43032,2,0
24600,1,2,1,25,47,0,25,35352.0,54624,0,0
14249,0,4,3,9,40,3,9,21000.0,70300,0,0
37339,1,3,2,5,26,1,5,20000.0,50755,4,0
755,1,2,1,2,20,0,4,8000.0,49205,2,0
21304,1,0,2,8,28,0,0,12000.0,51332,1,1
2779,1,2,1,26,45,0,26,12000.0,49338,4,0
24503,1,0,2,7,26,1,7,20000.0,43032,1,0
39895,1,0,1,9,37,1,0,20000.0,53958,2,0
30077,1,0,2,3,24,3,3,10000.0,50515,4,0
20308,1,2,1,2,25,0,2,15000.0,47910,3,0
16453,1,0,1,1,24,1,1,10000.0,60809,2,0
21751,1,2,1,2,28,0,2,12000.0,60082,4,0
8084,1,2,1,27,51,3,27,40000.0,48057,1,0
15047,1,2,1,2,44,0,2,22000.0,53958,3,0
41895,1,0,2,2,29,1,2,8700.0,53939,2,0
42725,1,0,1,5,30,0,5,10000.0,44671,3,0
18064,1,0,2,1,28,1,1,60000.0,64967,2,0
15734,1,0,1,3,44,0,3,10000.0,47214,4,1
18987,1,2,1,15,49,1,15,15000.0,45107,2,0
12373,0,1,1,4,32,3,4,9000.0,49804,1,0
30251,1,0,1,2,48,1,2,12000.0,50631,3,0
7868,1,0,1,0,34,0,0,10000.0,51667,2,0
1269,1,0,1,5,30,1,5,10000.0,59102,2,0
21797,1,0,1,2,22,1,2,14000.0,52660,2,0
38548,1,0,1,15,35,1,15,20000.0,52565,4,1
31624,1,2,1,6,37,0,6,15000.0,53434,2,0
28806,1,1,1,1,29,3,2,12000.0,52815,2,0
6998,0,0,1,5,35,1,5,25000.0,33003,1,0
30935,1,1,1,8,41,0,0,12000.0,47910,2,0
11283,1,0,2,2,24,1,2,14000.0,55133,2,0
27302,1,0,1,2,32,3,2,12000.0,47578,4,0
8669,1,0,2,3,30,1,3,15000.0,57136,2,0
9521,1,2,1,15,40,0,15,20000.0,51794,0,0
18667,1,0,2,2,20,0,2,9000.0,26756,4,0
20116,1,3,1,5,33,0,5,30000.0,49205,1,0
9045,1,0,1,10,34,1,10,15000.0,57672,2,0
23508,1,0,2,3,35,0,3,12000.0,52875,1,0
39768,1,4,1,8,31,0,0,18500.0,59254,1,0
42458,0,0,1,5,36,1,5,32500.0,63263,0,0
23004,1,0,1,5,37,1,5,27000.0,37946,2,0
23331,1,0,2,6,28,1,6,8000.0,37946,4,0
5127,1,2,1,4,33,1,4,15000.0,51794,0,0
9327,0,0,1,5,29,1,5,28000.0,58828,2,0
29140,1,3,1,3,25,3,3,14000.0,55133,4,0
1545,0,0,1,2,35,0,2,16300.0,43309,2,1
739,1,0,2,8,25,3,0,15000.0,58828,4,1
10875,1,2,1,4,28,1,4,24000.0,55133,2,0
1674,1,0,1,1,35,0,1,10000.0,46851,2,0
16121,1,0,1,10,46,0,10,25000.0,50571,1,0
2567,1,2,1,28,54,3,28,16408.0,57672,0,0
29697,1,0,2,0,24,3,0,9000.0,52815,2,0
38730,1,0,2,2,26,1,2,12000.0,51376,2,1
4732,1,1,1,1,34,0,5,20000.0,60809,2,1
38531,0,2,1,2,24,1,2,9000.0,50811,2,0
33541,1,0,1,4,22,0,4,8000.0,52850,4,0
8521,0,0,1,2,31,1,2,12000.0,52815,2,0
21584,1,2,1,2,29,0,2,10000.0,36126,4,0
40701,1,5,1,8,40,1,0,12000.0,59102,4,0
32786,1,2,1,26,52,1,26,13000.0,51794,2,0
2244,1,2,1,15,54,1,15,42383.0,55249,0,0
3203,1,0,2,2,25,2,2,25000.0,50729,1,0
28885,1,0,1,1,21,1,3,11000.0,48430,4,0
5204,1,3,1,1,26,0,9,12000.0,50515,2,0
30825,1,0,1,3,34,0,3,15000.0,48873,2,1
20224,1,2,1,8,41,0,0,23194.0,43010,1,0
39627,1,0,1,8,36,0,8,15000.0,50515,1,0
11998,1,2,1,9,46,1,9,25000.0,52875,2,0
40468,1,0,2,8,28,0,0,15000.0,50515,4,0
1936,1,2,1,3,42,3,3,15000.0,47865,2,0
6665,1,2,1,17,34,0,17,9000.0,50515,2,0
3240,1,0,1,5,34,1,5,12000.0,47578,2,0
36077,1,0,2,15,21,0,16,10500.0,45904,2,0
10358,1,0,1,2,28,1,2,19000.0,59961,2,0
363,1,2,1,15,30,1,15,18000.0,51332,1,0
20107,1,3,1,5,40,0,5,10000.0,53939,1,0
37281,1,3,2,5,31,1,5,20000.0,62031,4,0
24054,0,2,1,18,50,2,18,50000.0,55355,1,0
8738,1,0,1,5,34,1,5,12000.0,55064,2,0
19324,1,0,2,1,20,1,1,12000.0,54624,2,1
34409,1,3,1,4,40,1,4,40000.0,53939,2,0
20901,1,0,2,4,20,0,4,9000.0,48354,4,0
27914,1,1,1,2,31,0,7,11000.0,41902,1,0
1172,1,0,2,10,24,0,10,13000.0,44035,2,1
22469,1,2,1,15,43,3,15,20000.0,55133,4,0
36110,1,1,1,2,30,0,2,14000.0,52875,2,0
36132,1,0,1,7,36,0,7,10000.0,48873,2,1
41292,1,5,1,10,40,1,10,15000.0,52815,4,0
534,1,0,1,2,38,3,2,15000.0,51794,4,0
12665,1,0,1,15,36,3,15,35000.0,50571,1,0
34178,1,0,1,10,39,1,10,120000.0,30489,2,0
12479,0,0,1,10,52,3,10,30000.0,48012,1,0
17199,1,0,2,3,24,1,3,17000.0,58494,2,0
22884,1,2,1,6,27,0,6,20500.0,48430,4,0
23706,1,2,1,10,32,1,10,22000.0,43630,0,0
34899,0,2,1,2,34,3,2,15000.0,47910,2,0
34565,1,0,1,5,28,1,5,15000.0,43630,1,1
4575,1,2,2,4,27,1,4,13000.0,53939,2,0
5190,1,1,2,1,22,0,3,9730.0,51794,2,0
19506,1,0,2,2,20,0,2,10500.0,51794,4,0
15732,0,0,1,1,29,0,1,12000.0,50571,4,1
30429,1,0,1,5,26,1,5,18000.0,51332,2,0
20659,1,0,2,3,24,0,3,12000.0,55133,1,0
33291,1,2,1,17,45,1,17,18000.0,37636,0,0
3089,1,4,1,0,60,3,0,21800.0,57136,0,0
1996,1,0,2,9,27,0,0,10000.0,43094,3,0
21637,1,0,2,10,32,1,10,15000.0,60002,2,1
24813,1,0,2,5,22,1,5,9986.0,53438,2,0
11819,1,0,1,3,25,1,6,18500.0,47910,2,0
2831,1,0,1,4,44,0,4,13000.0,53917,2,0
8269,1,0,2,3,25,1,3,18000.0,60733,2,0
32355,1,2,1,2,25,1,2,10000.0,48430,2,0
26111,1,4,1,6,24,0,6,10000.0,47910,2,0
7489,1,0,2,2,26,1,2,20000.0,55133,1,0
15627,1,0,2,3,28,0,3,11000.0,43630,2,0
29878,1,4,2,7,27,0,7,17000.0,47049,2,1
38644,0,0,2,4,28,1,4,25000.0,55133,2,0
1299,1,0,1,5,30,1,5,7500.0,49804,2,0
31315,1,0,1,5,37,1,5,16000.0,37946,2,0
5499,1,1,1,11,31,1,11,20000.0,47910,2,0
6447,1,2,1,2,29,0,2,11000.0,51588,4,1
15613,1,0,1,5,51,0,5,10000.0,50515,2,0
40500,1,0,2,3,22,0,3,10000.0,55133,4,1
17864,1,0,2,1,22,0,1,10000.0,55977,2,0
27369,0,1,1,1,22,1,3,11000.0,53939,2,1
17985,1,0,2,4,22,1,4,15000.0,55064,2,0
32559,1,0,2,5,23,0,10,7500.0,48012,4,1
7067,1,0,2,2,27,3,2,10000.0,55133,2,0
26905,1,0,1,5,41,3,5,12000.0,54624,2,0
35709,1,0,1,5,28,3,5,30000.0,43032,0,1
26327,1,0,1,1,21,0,1,12000.0,48430,2,0
20045,1,0,1,10,45,1,10,15000.0,48430,2,0
15116,1,0,2,3,30,1,3,12500.0,45708,1,0
39836,1,0,1,4,34,3,4,15000.0,50729,4,1
21209,1,1,1,1,32,1,1,12000.0,50729,1,0
25739,1,0,2,1,33,2,1,24000.0,55064,0,0
5680,1,2,2,2,23,1,4,24000.0,51449,0,0
11549,0,1,1,16,37,0,16,24900.0,48012,0,0
34305,1,0,1,5,34,0,5,10500.0,59102,2,0
37457,1,0,2,2,25,1,2,8000.0,43032,4,0
67,1,0,1,5,49,0,10,10500.0,52875,4,0
5555,1,1,1,1,42,0,1,16000.0,51332,2,0
3010,1,0,1,30,42,0,30,12000.0,51748,4,0
17107,1,0,1,5,49,0,5,15000.0,50729,2,0
41686,0,0,1,10,35,1,10,26000.0,58417,2,0
27718,1,0,2,3,25,1,3,10000.0,51794,4,0
13647,1,0,2,2,23,0,2,10000.0,51332,2,1
11397,0,2,1,4,34,3,4,11000.0,44301,2,1
13147,1,1,1,17,52,3,17,33000.0,61605,0,1
4582,1,0,1,2,23,1,4,14000.0,50729,2,0
3228,1,0,1,4,44,1,4,12000.0,55133,2,1
7367,1,0,1,5,36,1,5,12000.0,47578,2,0
10681,1,0,1,10,27,1,10,12000.0,51332,2,0
143,1,0,1,5,53,0,5,16000.0,66338,4,1
18895,1,1,1,8,39,1,0,12000.0,51332,1,0
29813,1,0,1,25,44,0,25,20000.0,52815,0,0
23817,1,0,1,2,20,3,2,9000.0,50515,0,1
41472,1,0,1,5,29,0,5,20000.0,59102,2,0
9344,1,0,1,30,52,0,30,45000.0,58370,0,0
14141,1,4,1,18,47,3,18,14000.0,55133,0,0
33980,1,0,2,3,20,1,3,12000.0,53054,1,0
29079,0,2,1,4,40,0,4,10000.0,43010,2,0
18733,0,0,1,1,30,0,1,9000.0,52815,4,1
9261,1,0,1,2,52,0,2,18500.0,64674,2,0
20085,1,3,1,3,43,0,6,10000.0,48870,1,0
21811,1,0,2,2,21,0,2,13500.0,47191,2,0
20167,1,2,2,4,24,0,4,8000.0,45107,1,0
39542,1,0,2,3,22,0,3,10000.0,60420,4,1
25241,1,2,1,5,47,3,5,15000.0,48728,4,0
29238,1,5,2,2,21,0,2,15000.0,52875,1,1
23600,1,2,1,7,38,0,7,9000.0,52623,2,0
27454,1,0,1,3,48,1,3,15000.0,51794,4,0
30699,1,4,1,10,29,3,10,15000.0,52468,4,1
36870,1,2,1,7,58,1,7,9500.0,42424,4,0
786,1,2,2,1,21,1,1,18000.0,60809,3,0
11049,1,0,2,1,20,0,1,15000.0,47910,3,0
18100,1,0,1,13,34,0,13,20000.0,53562,1,0
15792,1,0,1,13,34,1,13,37000.0,48012,4,1
12379,1,0,2,3,24,3,3,12000.0,48012,1,0
7853,1,0,2,6,26,0,6,6500.0,37115,4,0
153,1,0,1,4,31,1,6,15000.0,55064,4,0
13016,0,0,2,3,22,0,3,9000.0,39446,4,0
14873,1,2,1,7,26,1,7,16000.0,53562,0,1
14259,1,0,2,9,30,0,9,28000.0,40086,0,0
26870,1,0,2,14,21,3,14,12000.0,49721,4,0
17380,1,0,2,1,20,0,2,10000.0,60809,2,0
32922,1,0,2,2,23,0,2,11000.0,43630,2,1
11468,1,2,1,4,46,1,4,13000.0,50729,2,1
32363,0,3,1,1,44,1,5,8500.0,53054,2,0
22634,1,0,1,10,36,0,10,10000.0,52660,3,0
4654,1,2,1,3,32,1,3,85572.0,50515,2,0
8055,1,0,1,7,29,1,7,9500.0,49804,1,0
23889,1,0,2,5,22,0,5,8000.0,51794,2,0
30851,1,1,1,2,34,3,2,10000.0,52875,2,0
8926,1,0,1,3,32,1,3,15000.0,57672,2,0
32924,1,1,1,1,27,1,1,10000.0,43032,4,0
35853,1,0,2,5,26,2,7,20000.0,53939,1,0
1552,1,4,2,1,23,1,1,16500.0,41755,4,0
13393,1,0,1,3,31,0,6,10000.0,55064,4,0
33324,1,2,1,13,45,1,13,20000.0,57672,2,0
2148,1,0,2,7,29,0,7,10000.0,52109,3,1
495,1,2,1,15,41,3,15,20000.0,47578,0,0
13865,1,4,1,16,48,0,16,27000.0,50729,0,0
35089,1,0,1,4,26,0,4,12000.0,45408,2,0
25161,1,2,1,8,26,1,0,9485.0,50330,2,0
32919,1,2,1,12,43,1,12,18000.0,43032,2,0
42109,1,1,1,4,26,1,4,13000.0,51667,2,1
39621,1,1,1,2,21,1,2,10000.0,51794,4,1
39089,1,0,2,1,19,0,1,7000.0,50515,2,0
1364,1,3,1,13,40,0,13,15000.0,49804,2,0
18122,0,0,1,10,33,1,10,14500.0,48354,1,0
19385,1,1,1,4,28,1,4,12000.0,50755,4,0
25693,1,1,1,2,28,1,2,15000.0,43032,2,0
23345,1,0,2,1,21,1,2,12000.0,51332,2,0
29968,1,0,1,6,29,3,6,10000.0,43630,4,1
15696,1,0,1,5,28,0,5,15000.0,52468,2,1
19267,1,1,1,7,28,1,7,12000.0,50515,2,0
3720,1,0,1,2,21,0,2,15000.0,49608,2,1
9533,1,0,2,4,26,1,4,9000.0,48080,2,0
26619,1,0,1,5,35,1,5,15000.0,55133,2,0
17272,1,2,1,1,37,1,1,18000.0,53083,2,1
19585,1,0,2,4,21,0,4,9500.0,51748,4,0
4920,1,0,1,3,29,0,8,15000.0,51794,2,1
4823,0,0,1,15,40,1,15,12000.0,50515,2,0
31376,1,0,2,6,25,0,6,10988.0,51693,2,0
15479,1,3,1,12,45,0,12,13500.0,51332,1,0
32167,0,0,2,1,26,1,1,18000.0,54624,2,0
16727,0,0,1,8,30,1,0,18000.0,57136,2,0
4136,1,2,1,2,36,3,4,10000.0,51748,1,0
19572,1,0,1,3,35,0,3,10000.0,41755,4,1
20906,1,2,1,7,28,0,7,11000.0,47910,1,0
27160,1,0,1,3,34,1,3,16600.0,51332,0,0
2121,1,0,2,3,28,1,3,16000.0,47944,3,0
6858,1,0,1,12,56,0,25,21619.0,53939,0,0
992,1,0,1,3,29,1,4,33000.0,48430,2,0
16149,1,3,1,10,41,1,10,25000.0,52815,1,1
7382,1,0,1,30,51,1,30,20000.0,51332,1,0
42361,1,1,1,2,23,1,2,15000.0,59439,2,0
15630,1,0,1,6,30,3,6,13000.0,43630,2,1
26636,1,3,1,12,37,1,12,20000.0,45107,0,0
7366,0,0,1,2,24,0,2,5000.0,51794,2,0
40675,1,0,2,2,20,0,2,9500.0,54486,4,0
21118,1,1,1,7,34,1,7,14500.0,33003,2,0
20977,1,2,1,11,32,1,11,10000.0,43010,1,0
3565,0,0,1,8,37,0,0,15000.0,53083,1,0
5840,1,2,1,2,29,1,2,15000.0,52090,4,0
16667,1,0,1,5,31,1,5,20000.0,43638,2,0
41999,1,0,1,10,24,1,10,15000.0,54624,1,0
12861,1,0,2,5,30,3,5,12000.0,42618,1,0
22559,1,0,1,2,30,0,5,16700.0,52963,3,0
18984,1,1,1,10,25,1,12,14000.0,45107,2,0
16075,1,2,2,2,20,3,2,12000.0,48870,4,0
14271,1,0,1,3,33,1,3,12000.0,42411,1,0
14130,1,2,1,15,53,0,15,13000.0,32765,2,0
42431,1,0,2,2,19,1,2,10000.0,55133,2,0
20462,1,0,1,30,50,0,30,20000.0,44807,0,0
10313,0,0,1,2,26,1,2,15000.0,83310,2,0
36817,1,3,2,1,19,1,1,8000.0,55977,4,0
23760,1,2,1,4,36,1,4,15000.0,52220,1,0
40505,1,0,1,5,28,1,5,27000.0,59102,4,0
30435,1,0,2,10,22,3,10,10000.0,55133,2,1
4321,1,0,2,2,30,1,2,10000.0,43032,4,0
35929,1,0,2,5,24,1,5,20000.0,64967,2,0
35398,1,1,1,4,42,0,4,10000.0,56975,2,0
3174,1,2,1,4,26,0,4,17000.0,52875,4,0
35333,1,0,2,2,20,0,2,10000.0,38183,4,0
17587,0,0,1,5,46,1,5,15000.0,54624,1,0
20028,1,0,2,5,21,0,5,12000.0,58715,4,0
26502,1,0,2,1,23,3,2,20300.0,65594,1,0
3114,1,4,1,10,43,1,10,30000.0,47722,2,0
26655,1,1,2,2,21,0,2,15000.0,44340,2,0
40697,1,0,1,2,43,0,2,11000.0,53939,4,0
23110,1,0,2,4,25,1,4,10000.0,47791,0,1
35228,1,2,1,5,29,0,5,15000.0,50755,2,0
3225,1,0,1,14,36,2,14,25461.0,47910,0,0
20175,1,2,2,2,30,1,2,13685.0,75727,1,0
8997,1,0,1,5,30,1,5,22797.0,56683,2,0
14201,1,4,2,1,25,3,1,12000.0,55064,4,0
35908,1,0,2,5,26,1,5,18000.0,55064,0,0
40271,1,0,1,3,45,1,3,12000.0,52815,2,0
25142,1,2,1,3,49,3,3,12000.0,50760,4,0
39403,1,0,2,1,22,0,1,10000.0,43032,2,0
6937,1,0,1,3,31,0,3,11000.0,43499,2,0
17451,1,0,2,1,22,0,1,17000.0,55133,0,0
36686,1,0,2,2,30,2,2,4250.0,51794,0,0
29062,1,3,1,3,31,0,3,15000.0,47006,0,0
5529,1,3,2,3,21,1,3,9000.0,47905,2,0
5398,1,0,1,4,34,1,7,15000.0,43032,2,0
11360,1,1,1,10,36,3,10,25000.0,47910,4,1
14380,1,2,1,1,31,1,1,19500.0,43032,2,0
17285,1,0,1,2,26,1,4,14000.0,52875,4,0
40058,1,1,2,1,24,1,1,11500.0,48080,2,0
35897,0,0,1,5,38,1,5,12000.0,50729,3,1
10740,1,0,2,10,27,1,10,8000.0,47910,2,0
8320,1,0,1,10,49,0,15,15000.0,64674,2,0
5269,1,1,2,2,30,1,2,20000.0,37946,0,0
34629,1,0,2,5,26,0,5,15000.0,61918,2,0
10891,1,3,1,1,37,0,1,11500.0,36647,2,0
42637,1,2,1,5,32,1,5,13000.0,39458,0,1
24700,1,1,1,12,51,1,12,28000.0,47910,0,0
32769,1,2,1,4,36,1,4,12000.0,39027,2,0
35474,1,3,1,5,45,1,5,14805.0,54624,0,0
13327,1,2,1,17,45,1,17,26268.0,60809,0,0
21709,0,3,1,3,30,0,3,15000.0,44893,2,0
9196,1,0,1,9,30,1,9,14500.0,55977,2,0
2155,1,0,2,5,29,0,5,14000.0,51332,2,0
19782,1,3,1,1,34,1,1,12000.0,47578,4,0
4011,1,2,1,3,33,3,3,7239.0,43630,0,0
41639,0,0,1,7,34,3,7,15000.0,53939,2,0
33302,0,1,1,5,36,1,5,9000.0,36126,0,0
11962,1,0,2,6,30,1,6,21000.0,38903,2,0
32016,1,0,2,15,28,0,15,18900.0,48080,2,0
30890,1,1,1,15,30,1,15,16000.0,47578,2,0
12352,1,1,1,6,31,3,6,8000.0,38903,1,0
15323,1,0,2,1,21,0,1,10000.0,54624,4,0
39245,1,0,1,2,33,1,2,10000.0,59102,2,0
23065,1,2,1,12,39,2,12,18500.0,57672,4,0
9269,1,0,1,4,38,1,4,13295.0,53054,2,0
41504,1,0,2,5,23,3,5,10000.0,47910,2,0
32634,1,2,1,10,27,3,10,15000.0,49804,2,1
8683,1,0,2,3,26,1,3,17000.0,46613,2,0
16562,1,0,1,22,44,1,22,30000.0,52815,0,0
6464,0,2,1,5,33,0,5,13000.0,52815,1,0
26532,1,0,2,1,26,3,2,34000.0,61288,1,0
40284,1,0,1,2,34,1,2,15000.0,60073,2,0
29491,1,2,2,4,24,0,4,15000.0,52815,4,1
18300,1,2,1,4,37,2,4,12937.0,52634,0,0
27761,1,0,2,2,26,1,2,11000.0,51332,1,0
41500,0,0,1,10,47,3,10,18000.0,55064,2,0
26081,1,0,1,5,44,0,5,10000.0,51332,4,0
14904,0,2,1,3,28,3,3,16000.0,51794,2,0
42243,1,0,2,2,23,1,2,12000.0,54486,2,0
34678,1,2,1,4,33,1,8,8000.0,48012,0,0
15927,1,3,1,2,41,0,2,15000.0,53917,0,0
28610,1,0,2,5,25,0,5,10000.0,39458,2,0
1301,1,0,2,5,21,0,5,10000.0,51794,2,0
23991,1,2,1,3,25,1,3,10000.0,53562,1,1
17517,1,0,1,2,37,1,2,150000.0,55977,2,0
1230,1,0,1,1,26,0,1,10000.0,45735,1,0
27094,1,0,1,2,32,3,2,12000.0,52634,2,1
34085,1,0,2,1,21,3,1,12000.0,44978,2,0
4368,1,0,1,5,33,0,5,20000.0,55133,1,0
27025,1,0,1,4,30,1,4,14000.0,51794,4,0
37216,1,3,1,11,32,1,11,25000.0,61017,4,0
13854,1,4,2,2,25,0,2,12000.0,51794,2,1
6080,1,2,1,2,22,0,2,10000.0,45965,2,0
37552,1,1,1,4,36,0,8,12000.0,57408,2,0
35369,1,2,1,15,40,1,15,12000.0,47214,2,0
6568,1,0,1,2,36,1,2,15000.0,50729,2,0
28060,0,0,1,1,25,1,4,9000.0,50729,2,0
18557,1,0,1,5,35,1,5,25000.0,52660,2,0
12746,1,2,1,5,36,0,5,12000.0,52875,2,0
19989,0,0,1,6,43,0,6,8000.0,43010,2,0
13276,1,0,1,8,37,0,0,15000.0,55133,4,1
22813,1,0,1,5,39,1,10,15000.0,55064,1,0
29245,0,4,1,6,33,0,6,17500.0,51180,2,0
25186,1,0,2,4,21,3,4,10000.0,48190,4,0
7995,1,3,1,10,52,1,10,17000.0,39577,1,0
36536,1,0,1,2,34,0,2,10000.0,46933,2,0
32574,1,0,2,1,22,1,2,10000.0,62652,2,0
24658,1,2,1,5,30,1,5,30060.0,42745,0,0
9599,1,2,2,6,23,3,12,15000.0,49977,2,1
4631,1,2,1,3,31,1,3,12500.0,51332,2,0
240,1,2,1,3,20,0,3,14000.0,50515,2,0
15424,1,3,1,8,53,3,0,7000.0,43630,1,0
29511,1,2,2,5,26,1,5,11000.0,43813,4,0
12197,1,3,1,5,41,0,5,20000.0,57136,3,0
